-2.04	0.227369791348610989
-2.02	0.229339308557721
-2.	0.231493129212088006
-1.98	0.230970161732971996
-1.96	0.227492918440190012
-1.94	0.223154043634432003
-1.92	0.220261718558667996
-1.9	0.219584648619021994
-1.8800000000000001	0.220846378647611002
-1.86	0.222446514581985
-1.84	0.221954006215669991
-1.82	0.22220026039882701
-1.8	0.224292646571441989
-1.78	0.226416008113006995
-1.76	0.227246664257031994
-1.74	0.228908492801232988
-1.72	0.231400977489460008
-1.7	0.232108506541907012
-1.6800000000000002	0.232385477965940002
-1.6600000000000001	0.234078023751016995
-1.6400000000000001	0.235585749834688996
-1.62	0.233985613900313999
-1.6	0.231216157788053989
-1.58	0.229277615947895003
-1.56	0.226662004168089987
-1.54	0.223215736244258001
-1.52	0.223092609152680005
-1.5	0.225492683990204001
-1.48	0.225862065264939987
-1.46	0.226446725353882994
-1.44	0.229862276036838009
-1.42	0.233031830664710005
-1.4	0.233862486808736003
-1.38	0.234908679895042993
-1.3599999999999999	0.237893672949583995
-1.3399999999999999	0.239862932030620008
-1.32	0.237339730101517987
-1.3	0.235031806986621988
-1.28	0.235801286776969987
-1.26	0.237124451287310994
-1.24	0.234724118321712
-1.22	0.23269316663084999
-1.2000000000000002	0.233431671052247991
-1.1800000000000002	0.236416664106788993
-1.1600000000000001	0.239339964551503998
-1.1400000000000001	0.240755280784473002
-1.12	0.23958596060658699
-1.1	0.236108975441880004
-1.08	0.235185651319076011
-1.06	0.238662894611857995
-1.04	0.241709322148151995
-1.02	0.242017010813061012
-1.	0.241770756629903993
-0.98	0.239524526124834991
-0.96	0.237001324195731999
-0.94	0.235616467075564995
-0.9199999999999999	0.238355205946949006
-0.8999999999999999	0.241770756629903993
-0.8800000000000001	0.241709322148151995
-0.8600000000000001	0.238724329093609994
-0.8400000000000001	0.236785787253451008
-0.8200000000000001	0.238385923187825005
-0.8	0.237801263098881999
-0.78	0.237124451287310994
-0.76	0.239278271941677001
-0.74	0.238724329093609994
-0.72	0.236601225680119986
-0.7	0.23669363553082301
-0.6799999999999999	0.239493808883958992
-0.6599999999999999	0.241586195056573
-0.6399999999999999	0.243063203899368002
-0.6200000000000001	0.24589409449338101
-0.6000000000000001	0.250632809686676006
-0.5800000000000001	0.255803373148759006
-0.56	0.259465178014871012
-0.54	0.261803818370642982
-0.52	0.266543049820087974
-0.49999999999999994	0.271558478309341988
-0.4799999999999999	0.275097414211950997
-0.4599999999999999	0.275711759029470982
-0.4399999999999999	0.272020527562855996
-0.4199999999999999	0.26278728633482501
-0.39999999999999986	0.249679026451072011
-0.37999999999999984	0.232170199151734008
-0.36000000000000004	0.216661348174306989
-0.34	0.206383720756491002
-0.32	0.200506402626185992
-0.3	0.197891048974455003
-0.27999999999999997	0.199737180963911992
-0.25999999999999995	0.206691667549474989
-0.23999999999999996	0.215676847697826996
-0.21999999999999995	0.22047699737287399
-0.19999999999999993	0.215092187608883989
-0.1799999999999999	0.197460233217966991
-0.1599999999999999	0.166165817967154988
-0.13999999999999987	0.121454679783457004
-0.12000000000000008	0.0802210430206147934
-0.10000000000000006	0.0488649351599765025
-0.08000000000000004	0.0267402616308466991
-0.06000000000000002	0.0118777633521899
-0.04	0.00476958731101652031
-0.019999999999999983	0.000584657507662212001
3.469446951953614e-17	-0.000953912299641811049
0.020000000000000052	-0.000184628428502098003
0.04000000000000007	0.00393875047733849987
0.06000000000000009	0.0147395002511154002
0.0800000000000001	0.0352024743000816029
0.10000000000000012	0.0713897072047184056
0.12000000000000013	0.121085298508721004
0.14000000000000015	0.165981256393823995
0.16000000000000017	0.196783163278320988
0.1800000000000002	0.213276514732228001
0.2000000000000002	0.216692323543257986
0.22000000000000022	0.211830223130308998
0.24000000000000024	0.203275858738446002
0.2600000000000003	0.195275437194649987
0.27999999999999986	0.191982755475198996
0.2999999999999999	0.192936796838877989
0.3199999999999999	0.200691222327591012
0.3399999999999999	0.213245797491352002
0.35999999999999993	0.230693190308938006
0.37999999999999995	0.251802129864562019
0.39999999999999997	0.268174419251486995
0.42	0.27472829106528901
